Research ID,Raw Skill,Skill Tag,Correlation Coefficient
70543388,Data Warehousing,OSN.506,0.8985769475566368
70543388,Data Warehousing,OSN.507,0.8867351787046998
70543388,Data Warehousing,OSN.516,0.8685291383812289
70543388,Data Warehousing,OSN.545,0.866846927812134
70543388,Data Warehousing,OSN.546,0.8834120187596004
70543388,Data Warehousing,OSN.601,0.8505745543194992
70543388,Data Warehousing,OSN.636,0.8729197393227482
70543388,Data Warehousing,OSN.641,0.8577716357569772
70543388,Data Warehousing,OSN.646,0.860295913320461
70543388,Data Warehousing,OSN.648,0.9136806006329705
70543388,Data Warehousing,OSN.650,0.9105236936034092
70543388,Data Warehousing,OSN.651,0.910536100998453
70543388,Data Warehousing,OSN.656,0.8508602252944243
70543388,Data Warehousing,OSN.657,0.8501139736711046
70543388,Data Warehousing,OSN.662,0.8581954384447354
70543388,Data Warehousing,OSN.735,0.9174730209524714
70543388,Data Warehousing,OSN.754,0.8687681474216509
70543388,Data Warehousing,OSN.766,0.8936198909462684
70543388,Data Warehousing,OSN.789,0.8933623069018815
70543388,Data Warehousing,OSN.810,0.8926306538598492
70543388,Data Architecture,ESCO.276,0.9142106137987284
70543388,Data Architecture,ESCO.316,0.9344484791463675
70543388,Data Architecture,ESCO.1147,0.8882594788061038
70543388,Data Architecture,OSN.24,0.891208557639128
70543388,Data Architecture,OSN.88,0.8948478860544846
70543388,Data Architecture,OSN.91,0.8958989036835541
70543388,Data Architecture,OSN.106,0.8867802078475613
70543388,Data Architecture,OSN.107,0.9041132085981978
70543388,Data Architecture,OSN.110,0.8877349991490576
70543388,Data Architecture,OSN.122,0.9139873414114976
70543388,Data Architecture,OSN.123,0.8993064428473441
70543388,Data Architecture,OSN.125,0.8919971766271481
70543388,Data Architecture,OSN.143,0.9219933180649406
70543388,Data Architecture,OSN.161,0.8693358408696711
70543388,Data Architecture,OSN.189,0.9257135894791483
70543388,Data Architecture,OSN.190,0.88104562937032
70543388,Data Architecture,OSN.191,0.8500932799129614
70543388,Data Architecture,OSN.246,0.8549492846145541
70543388,Data Architecture,OSN.248,0.9092239931252101
70543388,Data Architecture,OSN.249,0.8982865883177465
70543388,Data Architecture,OSN.324,0.9320590629472638
70543388,Data Architecture,OSN.325,0.9157185990106993
70543388,Data Architecture,OSN.327,0.9048076079650176
70543388,Data Architecture,OSN.342,0.9099410365076036
70543388,Data Architecture,OSN.358,0.8578028567710416
70543388,Data Architecture,OSN.383,0.9354521949952905
70543388,Data Architecture,OSN.385,0.8674919355022064
70543388,Data Architecture,OSN.387,0.8616443053058318
70543388,Data Architecture,OSN.419,0.8893231764371475
70543388,Data Architecture,OSN.426,0.8782554449921095
70543388,Data Architecture,OSN.432,0.8906759388769383
70543388,Data Architecture,OSN.433,0.8983912392803236
70543388,Data Architecture,OSN.434,0.875148151069043
70543388,Data Architecture,OSN.443,0.8524517266560346
70543388,Data Architecture,OSN.444,0.8821154385313551
70543388,Data Architecture,OSN.445,0.8788840759421908
70543388,Data Architecture,OSN.448,0.9207520748633965
70543388,Data Architecture,OSN.455,0.898862531724846
70543388,Data Architecture,OSN.482,0.9210554767899551
70543388,Data Architecture,OSN.494,0.9450043106454716
70543388,Data Architecture,OSN.506,0.9172839361225696
70543388,Data Architecture,OSN.507,0.9045073594805327
70543388,Data Architecture,OSN.516,0.8983925187018915
70543388,Data Architecture,OSN.601,0.8728488777852451
70543388,Data Architecture,OSN.636,0.8699640761627928
70543388,Data Architecture,OSN.643,0.9216946890613716
70543388,Data Architecture,OSN.646,0.9502961798543224
70543388,Data Architecture,OSN.648,0.9030471640114833
70543388,Data Architecture,OSN.650,0.8890815524676885
70543388,Data Architecture,OSN.651,0.9017082972735162
70543388,Data Architecture,OSN.656,0.900667482488597
70543388,Data Architecture,OSN.657,0.8637725743432099
70543388,Data Architecture,OSN.661,0.8614177283641107
70543388,Data Architecture,OSN.662,0.8784948755912863
70543388,Data Architecture,OSN.735,0.912201394300063
70543388,Data Architecture,OSN.754,0.89036247873657
70543388,Data Architecture,OSN.766,0.9092831355282763
70543388,Data Architecture,OSN.789,0.8992372482679133
70543388,Data Architecture,OSN.810,0.9084983361415299
70543388,Information Architecture,OSN.24,0.859244908110323
70543388,Information Architecture,OSN.30,0.855993566839191
70543388,Information Architecture,OSN.37,0.8577676591144993
70543388,Information Architecture,OSN.82,0.8803976499934083
70543388,Information Architecture,OSN.84,0.8737289820007168
70543388,Information Architecture,OSN.101,0.8584400470805384
70543388,Information Architecture,OSN.129,0.9256120598683318
70543388,Information Architecture,OSN.131,0.9396490763928855
70543388,Information Architecture,OSN.132,0.855971252747383
70543388,Information Architecture,OSN.134,0.904417673591927
70543388,Information Architecture,OSN.136,0.8834873787510319
70543388,Information Architecture,OSN.141,0.8522881676042362
70543388,Information Architecture,OSN.142,0.8510167346908817
70543388,Information Architecture,OSN.144,0.8622343823900048
70543388,Information Architecture,OSN.165,0.8919336078131422
70543388,Information Architecture,OSN.166,0.8673245315422158
70543388,Information Architecture,OSN.183,0.8658975198312093
70543388,Information Architecture,OSN.188,0.8744181724876405
70543388,Information Architecture,OSN.200,0.885291176896598
70543388,Information Architecture,OSN.209,0.8770435031972607
70543388,Information Architecture,OSN.245,0.8533254027521142
70543388,Information Architecture,OSN.255,0.8562532853275197
70543388,Information Architecture,OSN.296,0.8604902862527416
70543388,Information Architecture,OSN.297,0.8964112604683581
70543388,Information Architecture,OSN.298,0.8517710212774664
70543388,Information Architecture,OSN.309,0.8554242306277264
70543388,Information Architecture,OSN.312,0.9033307400366394
70543388,Information Architecture,OSN.340,0.8807185142713291
70543388,Information Architecture,OSN.350,0.8563281787062056
70543388,Information Architecture,OSN.357,0.8629018027088294
70543388,Information Architecture,OSN.358,0.8692811668154384
70543388,Information Architecture,OSN.371,0.8605392330797293
70543388,Information Architecture,OSN.383,0.8734482885153089
70543388,Information Architecture,OSN.390,0.8504310144893226
70543388,Information Architecture,OSN.397,0.8959772636256179
70543388,Information Architecture,OSN.405,0.8665829420160028
70543388,Information Architecture,OSN.411,0.8663236175531345
70543388,Information Architecture,OSN.418,0.8503480557476941
70543388,Information Architecture,OSN.424,0.851657612823639
70543388,Information Architecture,OSN.454,0.8515169313429414
70543388,Information Architecture,OSN.479,0.9195209817452055
70543388,Information Architecture,OSN.483,0.912701842224061
70543388,Information Architecture,OSN.484,0.8715728212139712
70543388,Information Architecture,OSN.485,0.8740323065982852
70543388,Information Architecture,OSN.509,0.8650593695706791
70543388,Information Architecture,OSN.510,0.8703038160744093
70543388,Information Architecture,OSN.520,0.874841992825971
70543388,Information Architecture,OSN.562,0.8780453653113416
70543388,Information Architecture,OSN.582,0.894959063437164
70543388,Information Architecture,OSN.583,0.8623171274151105
70543388,Information Architecture,OSN.584,0.9088630237120618
70543388,Information Architecture,OSN.585,0.9063544139684159
70543388,Information Architecture,OSN.586,0.8896033874206228
70543388,Information Architecture,OSN.595,0.8757632450131468
70543388,Information Architecture,OSN.601,0.8655039852632848
70543388,Information Architecture,OSN.617,0.8661534052830767
70543388,Information Architecture,OSN.626,0.8833556236340839
70543388,Information Architecture,OSN.627,0.903613780616736
70543388,Information Architecture,OSN.642,0.8718903602471505
70543388,Information Architecture,OSN.643,0.8581294668518407
70543388,Information Architecture,OSN.645,0.884056894404439
70543388,Information Architecture,OSN.646,0.9079220070414254
70543388,Information Architecture,OSN.664,0.8634348964949784
70543388,Information Architecture,OSN.708,0.855993566839191
70543388,Information Architecture,OSN.740,0.8661649926273384
70543388,Information Architecture,OSN.747,0.867956399654514
70543388,Information Architecture,OSN.753,0.8725529179300954
70543388,Information Architecture,OSN.755,0.8622323560162309
70543388,Information Architecture,OSN.779,0.8587070825172671
70543388,Information Architecture,OSN.833,0.8789884794514876
70543388,Information Architecture,OSN.857,0.8848098310168344
70543388,Information Architecture,OSN.860,0.8793106807550896
70543388,Information Architecture,OSN.870,0.8804322995943918
70543388,Information Architecture,OSN.880,0.8602068194805014
70543388,Information Architecture,OSN.901,0.8722624192374941
70543388,Information Architecture,OSN.914,0.8721248951441866
70543388,Data Analysis,ESCO.276,0.907012446604044
70543388,Data Analysis,ESCO.316,0.9254210007226864
70543388,Data Analysis,ESCO.1147,0.878006624592814
70543388,Data Analysis,OSN.24,0.869921399458486
70543388,Data Analysis,OSN.88,0.9133867571738798
70543388,Data Analysis,OSN.91,0.8873200548320452
70543388,Data Analysis,OSN.106,0.8770917135130282
70543388,Data Analysis,OSN.107,0.862091497235572
70543388,Data Analysis,OSN.110,0.8634453222713873
70543388,Data Analysis,OSN.122,0.9063781442527216
70543388,Data Analysis,OSN.123,0.9073211412758366
70543388,Data Analysis,OSN.125,0.8950973697538684
70543388,Data Analysis,OSN.143,0.9386683358781013
70543388,Data Analysis,OSN.161,0.8523312198338168
70543388,Data Analysis,OSN.189,0.9328952909943002
70543388,Data Analysis,OSN.190,0.8804793543259066
70543388,Data Analysis,OSN.191,0.8564339695845317
70543388,Data Analysis,OSN.246,0.874833284456317
70543388,Data Analysis,OSN.248,0.9215549497136593
70543388,Data Analysis,OSN.249,0.9080780596137746
70543388,Data Analysis,OSN.324,0.9094456630458635
70543388,Data Analysis,OSN.325,0.91717630742099
70543388,Data Analysis,OSN.327,0.911797776850628
70543388,Data Analysis,OSN.332,0.8679221018736355
70543388,Data Analysis,OSN.342,0.8723609617966247
70543388,Data Analysis,OSN.358,0.8542569986682814
70543388,Data Analysis,OSN.383,0.8876309412302208
70543388,Data Analysis,OSN.385,0.8556590329880954
70543388,Data Analysis,OSN.419,0.8696181554684603
70543388,Data Analysis,OSN.426,0.8781139005808827
70543388,Data Analysis,OSN.432,0.8966324147012259
70543388,Data Analysis,OSN.433,0.8956261998502766
70543388,Data Analysis,OSN.434,0.8659270193537308
70543388,Data Analysis,OSN.444,0.8686059115871478
70543388,Data Analysis,OSN.445,0.8943280433004676
70543388,Data Analysis,OSN.448,0.9151830807330383
70543388,Data Analysis,OSN.455,0.878389103187419
70543388,Data Analysis,OSN.482,0.9423635187298227
70543388,Data Analysis,OSN.494,0.9383792582270741
70543388,Data Analysis,OSN.506,0.8935937036906216
70543388,Data Analysis,OSN.507,0.8876250573087466
70543388,Data Analysis,OSN.516,0.8975886835065968
70543388,Data Analysis,OSN.601,0.8581675726143707
70543388,Data Analysis,OSN.636,0.879327206365494
70543388,Data Analysis,OSN.643,0.8588694667056181
70543388,Data Analysis,OSN.646,0.8681574908498423
70543388,Data Analysis,OSN.648,0.907708901153038
70543388,Data Analysis,OSN.650,0.8808755067652555
70543388,Data Analysis,OSN.651,0.9181988807829747
70543388,Data Analysis,OSN.656,0.9029934782758667
70543388,Data Analysis,OSN.657,0.8931890387176161
70543388,Data Analysis,OSN.662,0.86333401830053
70543388,Data Analysis,OSN.735,0.9340127021130626
70543388,Data Analysis,OSN.754,0.8755440447440362
70543388,Data Analysis,OSN.766,0.9548981740169962
70543388,Data Analysis,OSN.789,0.9300845793717509
70543388,Data Analysis,OSN.810,0.9705669631195836
70543388,Data Management,ESCO.276,0.92003928755041
70543388,Data Management,ESCO.316,0.9489686486857154
70543388,Data Management,ESCO.1147,0.9406003240246197
70543388,Data Management,ESCO.1240,0.8910806978488093
70543388,Data Management,OSN.24,0.8877302271937768
70543388,Data Management,OSN.88,0.8934144831275284
70543388,Data Management,OSN.91,0.9148731413291867
70543388,Data Management,OSN.106,0.8874858729931506
70543388,Data Management,OSN.110,0.8746765196907637
70543388,Data Management,OSN.121,0.8527704168577117
70543388,Data Management,OSN.122,0.9456448709970612
70543388,Data Management,OSN.123,0.9021655190058838
70543388,Data Management,OSN.125,0.8907170535330168
70543388,Data Management,OSN.143,0.9340675540242995
70543388,Data Management,OSN.161,0.8583980802696852
70543388,Data Management,OSN.189,0.9349765843429638
70543388,Data Management,OSN.190,0.9032555337774142
70543388,Data Management,OSN.191,0.8783704020204548
70543388,Data Management,OSN.212,0.8506454919168985
70543388,Data Management,OSN.246,0.8670726258383442
70543388,Data Management,OSN.248,0.923473132823925
